RecId,RecNo,RecKnd,AccNo,AmntDB,AmntCR,ItemNo,ItemAmnt,ItemCont,Desc
601,73,45,2010137,9.66,0.0,0,0.0,0.0,ضريبة الفاتورة 656973
602,73,46,2040001,0.0,9.66,0,0.0,0.0,ضريبة الفاتورة 656973
603,74,41,1010019,42.0,0.0,13,7.0,6.0,
604,74,41,1010019,126.0,0.0,13,6.0,21.0,
605,74,42,2010046,0.0,42.0,13,7.0,6.0,
606,74,42,2010046,0.0,126.0,13,6.0,21.0,
607,74,43,2010046,11.76,0.0,0,0.0,0.0,سعي الفاتورة 656974
608,74,44,4010001,0.0,11.76,0,0.0,0.0,سعي الفاتورة 656974
609,74,45,2010046,1.76,0.0,0,0.0,0.0,ضريبة الفاتورة 656974
610,74,46,2040001,0.0,1.76,0,0.0,0.0,ضريبة الفاتورة 656974
611,75,41,1020906,666.0,0.0,28,37.0,18.0,
612,75,42,2010222,0.0,666.0,28,37.0,18.0,
613,75,43,2010222,46.62,0.0,0,0.0,0.0,سعي الفاتورة 656103
614,75,44,4010001,0.0,46.62,0,0.0,0.0,سعي الفاتورة 656103
615,75,45,2010222,6.99,0.0,0,0.0,0.0,ضريبة الفاتورة 656103
616,75,46,2040001,0.0,6.99,0,0.0,0.0,ضريبة الفاتورة 656103
617,76,41,1020906,4292.0,0.0,28,37.0,116.0,
618,76,42,2010046,0.0,4292.0,28,37.0,116.0,
619,76,43,2010046,300.44,0.0,0,0.0,0.0,سعي الفاتورة 656104
620,76,44,4010001,0.0,300.44,0,0.0,0.0,سعي الفاتورة 656104
621,76,45,2010046,45.07,0.0,0,0.0,0.0,ضريبة الفاتورة 656104
622,76,46,2040001,0.0,45.07,0,0.0,0.0,ضريبة الفاتورة 656104
623,77,41,1020906,200.0,0.0,35,40.0,5.0,
624,77,41,1020906,325.0,0.0,28,65.0,5.0,
625,77,42,2010192,0.0,200.0,35,40.0,5.0,
626,77,42,2010192,0.0,325.0,28,65.0,5.0,
627,77,43,2010192,36.75,0.0,0,0.0,0.0,سعي الفاتورة 656105
628,77,44,4010001,0.0,36.75,0,0.0,0.0,سعي الفاتورة 656105
629,77,45,2010192,5.51,0.0,0,0.0,0.0,ضريبة الفاتورة 656105
630,77,46,2040001,0.0,5.51,0,0.0,0.0,ضريبة الفاتورة 656105
631,78,41,1020906,224.0,0.0,13,7.0,32.0,
632,78,41,1010019,30.0,0.0,19,5.0,6.0,
633,78,41,1020906,20.0,0.0,15,10.0,2.0,
634,78,41,1020906,15.0,0.0,15,7.5,2.0,
635,78,41,1020906,17.0,0.0,15,8.5,2.0,
636,78,42,2010161,0.0,224.0,13,7.0,32.0,
637,78,42,2010161,0.0,30.0,19,5.0,6.0,
638,78,42,2010161,0.0,20.0,15,10.0,2.0,
639,78,42,2010161,0.0,15.0,15,7.5,2.0,
640,78,42,2010161,0.0,17.0,15,8.5,2.0,
641,78,43,2010161,21.42,0.0,0,0.0,0.0,سعي الفاتورة 656106
642,78,44,4010001,0.0,21.42,0,0.0,0.0,سعي الفاتورة 656106
643,78,45,2010161,3.21,0.0,0,0.0,0.0,ضريبة الفاتورة 656106
644,78,46,2040001,0.0,3.21,0,0.0,0.0,ضريبة الفاتورة 656106
653,80,41,1010019,175.0,0.0,28,25.0,7.0,
654,80,42,2010076,0.0,175.0,28,25.0,7.0,
655,80,43,2010076,12.25,0.0,0,0.0,0.0,سعي الفاتورة 656108
656,80,44,4010001,0.0,12.25,0,0.0,0.0,سعي الفاتورة 656108
657,80,45,2010076,1.84,0.0,0,0.0,0.0,ضريبة الفاتورة 656108
658,80,46,2040001,0.0,1.84,0,0.0,0.0,ضريبة الفاتورة 656108
659,81,41,1020906,100.0,0.0,13,20.0,5.0,
660,81,42,2010076,0.0,100.0,13,20.0,5.0,
661,81,43,2010076,7.0,0.0,0,0.0,0.0,سعي الفاتورة 656109
662,81,44,4010001,0.0,7.0,0,0.0,0.0,سعي الفاتورة 656109
663,81,45,2010076,1.05,0.0,0,0.0,0.0,ضريبة الفاتورة 656109
664,81,46,2040001,0.0,1.05,0,0.0,0.0,ضريبة الفاتورة 656109
665,82,41,1020906,750.0,0.0,28,15.0,50.0,
666,82,42,2010076,0.0,750.0,28,15.0,50.0,
667,82,43,2010076,52.5,0.0,0,0.0,0.0,سعي الفاتورة 656110
668,82,44,4010001,0.0,52.5,0,0.0,0.0,سعي الفاتورة 656110
669,82,45,2010076,7.88,0.0,0,0.0,0.0,ضريبة الفاتورة 656110
670,82,46,2040001,0.0,7.88,0,0.0,0.0,ضريبة الفاتورة 656110
681,84,41,1020236,525.0,0.0,28,25.0,21.0,
682,84,41,1020236,210.0,0.0,28,6.0,35.0,
683,84,41,1020236,15.0,0.0,1,3.0,5.0,
684,84,42,2010196,0.0,525.0,28,25.0,21.0,
685,84,42,2010196,0.0,210.0,28,6.0,35.0,
686,84,42,2010196,0.0,15.0,1,3.0,5.0,
687,84,43,2010196,52.5,0.0,0,0.0,0.0,سعي الفاتورة 655860
688,84,44,4010001,0.0,52.5,0,0.0,0.0,سعي الفاتورة 655860
689,84,45,2010196,7.88,0.0,0,0.0,0.0,ضريبة الفاتورة 655860
690,84,46,2040001,0.0,7.88,0,0.0,0.0,ضريبة الفاتورة 655860
699,86,41,1020236,240.0,0.0,17,10.0,24.0,
700,86,42,2010087,0.0,240.0,17,10.0,24.0,
701,86,43,2010087,16.8,0.0,0,0.0,0.0,سعي الفاتورة 655862
702,86,44,4010001,0.0,16.8,0,0.0,0.0,سعي الفاتورة 655862
703,86,45,2010087,2.52,0.0,0,0.0,0.0,ضريبة الفاتورة 655862
704,86,46,2040001,0.0,2.52,0,0.0,0.0,ضريبة الفاتورة 655862
727,89,41,1020236,372.0,0.0,35,62.0,6.0,
728,89,41,1021521,4290.0,0.0,28,66.0,65.0,
729,89,42,2010046,0.0,372.0,35,62.0,6.0,
730,89,42,2010046,0.0,4290.0,28,66.0,65.0,
731,89,43,2010046,326.34,0.0,0,0.0,0.0,سعي الفاتورة 655865
732,89,44,4010001,0.0,326.34,0,0.0,0.0,سعي الفاتورة 655865
733,89,45,2010046,48.95,0.0,0,0.0,0.0,ضريبة الفاتورة 655865
734,89,46,2040001,0.0,48.95,0,0.0,0.0,ضريبة الفاتورة 655865
735,90,41,1020236,60.0,0.0,7,6.0,10.0,
736,90,42,2010196,0.0,60.0,7,6.0,10.0,
737,90,43,2010196,4.2,0.0,0,0.0,0.0,سعي الفاتورة 655866
738,90,44,4010001,0.0,4.2,0,0.0,0.0,سعي الفاتورة 655866
739,90,45,2010196,0.63,0.0,0,0.0,0.0,ضريبة الفاتورة 655866
740,90,46,2040001,0.0,0.63,0,0.0,0.0,ضريبة الفاتورة 655866
741,91,41,1020442,1140.0,0.0,28,20.0,57.0,
742,91,42,2010062,0.0,1140.0,28,20.0,57.0,
743,91,43,2010062,79.8,0.0,0,0.0,0.0,سعي الفاتورة 655867
744,91,44,4010001,0.0,79.8,0,0.0,0.0,سعي الفاتورة 655867
745,91,45,2010062,11.97,0.0,0,0.0,0.0,ضريبة الفاتورة 655867
746,91,46,2040001,0.0,11.97,0,0.0,0.0,ضريبة الفاتورة 655867
753,93,41,1020956,2548.0,0.0,28,26.0,98.0,
754,93,42,2010219,0.0,2548.0,28,26.0,98.0,
755,93,43,2010219,178.36,0.0,0,0.0,0.0,سعي الفاتورة 656205
756,93,44,4010001,0.0,178.36,0,0.0,0.0,سعي الفاتورة 656205
757,93,45,2010219,26.75,0.0,0,0.0,0.0,ضريبة الفاتورة 656205
758,93,46,2040001,0.0,26.75,0,0.0,0.0,ضريبة الفاتورة 656205
759,94,41,1020956,168.0,0.0,13,7.0,24.0,
760,94,41,1020956,10.0,0.0,20,5.0,2.0,
761,94,41,1010019,155.0,0.0,1,5.0,31.0,
762,94,41,1010019,378.0,0.0,28,6.0,63.0,
763,94,41,1020442,295.0,0.0,20,5.0,59.0,
764,94,42,2010110,0.0,168.0,13,7.0,24.0,
765,94,42,2010110,0.0,10.0,20,5.0,2.0,
766,94,42,2010110,0.0,155.0,1,5.0,31.0,
767,94,42,2010110,0.0,378.0,28,6.0,63.0,
768,94,42,2010110,0.0,295.0,20,5.0,59.0,
769,94,43,2010110,70.42,0.0,0,0.0,0.0,سعي الفاتورة 656206
770,94,44,4010001,0.0,70.42,0,0.0,0.0,سعي الفاتورة 656206
771,94,45,2010110,10.56,0.0,0,0.0,0.0,ضريبة الفاتورة 656206
772,94,46,2040001,0.0,10.56,0,0.0,0.0,ضريبة الفاتورة 656206
773,95,41,1020442,434.0,0.0,28,14.0,31.0,
774,95,41,1020442,429.0,0.0,35,11.0,39.0,
775,95,41,1020442,500.0,0.0,28,10.0,50.0,
776,95,42,2010058,0.0,434.0,28,14.0,31.0,
777,95,42,2010058,0.0,429.0,35,11.0,39.0,
778,95,42,2010058,0.0,500.0,28,10.0,50.0,
779,95,43,2010058,95.41,0.0,0,0.0,0.0,سعي الفاتورة 656207
780,95,44,4010001,0.0,95.41,0,0.0,0.0,سعي الفاتورة 656207
781,95,45,2010058,14.31,0.0,0,0.0,0.0,ضريبة الفاتورة 656207
782,95,46,2040001,0.0,14.31,0,0.0,0.0,ضريبة الفاتورة 656207
783,96,41,1010019,657.0,0.0,28,9.0,73.0,
784,96,42,2010126,0.0,657.0,28,9.0,73.0,
785,96,43,2010126,45.99,0.0,0,0.0,0.0,سعي الفاتورة 656208
786,96,44,4010001,0.0,45.99,0,0.0,0.0,سعي الفاتورة 656208
787,96,45,2010126,6.9,0.0,0,0.0,0.0,ضريبة الفاتورة 656208
788,96,46,2040001,0.0,6.9,0,0.0,0.0,ضريبة الفاتورة 656208
789,97,41,1010019,1890.0,0.0,28,27.0,70.0,
790,97,41,1010019,266.0,0.0,28,7.0,38.0,
791,97,42,2010192,0.0,1890.0,28,27.0,70.0,
792,97,42,2010192,0.0,266.0,28,7.0,38.0,
793,97,43,2010192,150.92,0.0,0,0.0,0.0,سعي الفاتورة 656209
794,97,44,4010001,0.0,150.92,0,0.0,0.0,سعي الفاتورة 656209
795,97,45,2010192,22.64,0.0,0,0.0,0.0,ضريبة الفاتورة 656209
796,97,46,2040001,0.0,22.64,0,0.0,0.0,ضريبة الفاتورة 656209
797,98,41,1020956,192.0,0.0,20,8.0,24.0,
798,98,41,1020956,250.0,0.0,28,10.0,25.0,
799,98,41,1010019,286.0,0.0,13,11.0,26.0,
800,98,41,1010019,160.0,0.0,20,8.0,20.0,
801,98,41,1020956,200.0,0.0,20,8.0,25.0,
802,98,42,2010241,0.0,192.0,20,8.0,24.0,
803,98,42,2010241,0.0,250.0,28,10.0,25.0,
804,98,42,2010241,0.0,286.0,13,11.0,26.0,
805,98,42,2010241,0.0,160.0,20,8.0,20.0,
806,98,42,2010241,0.0,200.0,20,8.0,25.0,
807,98,43,2010241,76.16,0.0,0,0.0,0.0,سعي الفاتورة 656210
808,98,44,4010001,0.0,76.16,0,0.0,0.0,سعي الفاتورة 656210
809,98,45,2010241,11.42,0.0,0,0.0,0.0,ضريبة الفاتورة 656210
810,98,46,2040001,0.0,11.42,0,0.0,0.0,ضريبة الفاتورة 656210
811,99,41,1020237,1914.0,0.0,28,33.0,58.0,
812,99,41,1010019,210.0,0.0,35,21.0,10.0,
813,99,41,1010019,360.0,0.0,28,18.0,20.0,
814,99,42,2010060,0.0,1914.0,28,33.0,58.0,
815,99,42,2010060,0.0,210.0,35,21.0,10.0,
816,99,42,2010060,0.0,360.0,28,18.0,20.0,
817,99,43,2010060,173.88,0.0,0,0.0,0.0,سعي الفاتورة 656008
818,99,44,4010001,0.0,173.88,0,0.0,0.0,سعي الفاتورة 656008
819,99,45,2010060,26.08,0.0,0,0.0,0.0,ضريبة الفاتورة 656008
820,99,46,2040001,0.0,26.08,0,0.0,0.0,ضريبة الفاتورة 656008
821,100,41,1010019,1320.0,0.0,28,40.0,33.0,
822,100,41,1010019,744.0,0.0,28,24.0,31.0,
823,100,42,2010127,0.0,1320.0,28,40.0,33.0,
824,100,42,2010127,0.0,744.0,28,24.0,31.0,
825,100,43,2010127,144.48,0.0,0,0.0,0.0,سعي الفاتورة 656009
826,100,44,4010001,0.0,144.48,0,0.0,0.0,سعي الفاتورة 656009
827,100,45,2010127,21.67,0.0,0,0.0,0.0,ضريبة الفاتورة 656009
828,100,46,2040001,0.0,21.67,0,0.0,0.0,ضريبة الفاتورة 656009
829,101,41,1020237,663.0,0.0,28,8.5,78.0,
830,101,42,2010097,0.0,663.0,28,8.5,78.0,
831,101,43,2010097,46.41,0.0,0,0.0,0.0,سعي الفاتورة 656011
832,101,44,4010001,0.0,46.41,0,0.0,0.0,سعي الفاتورة 656011
833,101,45,2010097,6.96,0.0,0,0.0,0.0,ضريبة الفاتورة 656011
834,101,46,2040001,0.0,6.96,0,0.0,0.0,ضريبة الفاتورة 656011
835,102,41,1010019,2295.0,0.0,35,17.0,135.0,
836,102,41,1010019,481.0,0.0,28,13.0,37.0,
837,102,41,1020237,55.0,0.0,13,5.5,10.0,
838,102,41,1020237,40.0,0.0,5,5.0,8.0,
839,102,41,1020237,24.0,0.0,15,3.0,8.0,
840,102,42,2010001,0.0,2295.0,35,17.0,135.0,
841,102,42,2010001,0.0,481.0,28,13.0,37.0,
842,102,42,2010001,0.0,55.0,13,5.5,10.0,
843,102,42,2010001,0.0,40.0,5,5.0,8.0,
844,102,42,2010001,0.0,24.0,15,3.0,8.0,
845,102,43,2010001,202.65,0.0,0,0.0,0.0,سعي الفاتورة 656012
846,102,44,4010001,0.0,202.65,0,0.0,0.0,سعي الفاتورة 656012
847,102,45,2010001,30.4,0.0,0,0.0,0.0,ضريبة الفاتورة 656012
848,102,46,2040001,0.0,30.4,0,0.0,0.0,ضريبة الفاتورة 656012
849,103,41,1010019,1441.0,0.0,28,11.0,131.0,
850,103,41,1020237,714.0,0.0,28,6.0,119.0,
851,103,42,2010240,0.0,1441.0,28,11.0,131.0,
852,103,42,2010240,0.0,714.0,28,6.0,119.0,
853,103,43,2010240,150.85,0.0,0,0.0,0.0,سعي الفاتورة 656013
854,103,44,4010001,0.0,150.85,0,0.0,0.0,سعي الفاتورة 656013
855,103,45,2010240,22.63,0.0,0,0.0,0.0,ضريبة الفاتورة 656013
856,103,46,2040001,0.0,22.63,0,0.0,0.0,ضريبة الفاتورة 656013
857,104,41,1020237,266.0,0.0,13,7.0,38.0,
858,104,41,1020237,300.0,0.0,5,3.0,100.0,
859,104,42,2010033,0.0,266.0,13,7.0,38.0,
860,104,42,2010033,0.0,300.0,5,3.0,100.0,
861,104,43,2010033,39.62,0.0,0,0.0,0.0,سعي الفاتورة 656014
862,104,44,4010001,0.0,39.62,0,0.0,0.0,سعي الفاتورة 656014
863,104,45,2010033,5.94,0.0,0,0.0,0.0,ضريبة الفاتورة 656014
864,104,46,2040001,0.0,5.94,0,0.0,0.0,ضريبة الفاتورة 656014
865,105,41,1020237,35.0,0.0,35,7.0,5.0,
866,105,41,1020237,168.0,0.0,28,7.0,24.0,
867,105,42,2010037,0.0,35.0,35,7.0,5.0,
868,105,42,2010037,0.0,168.0,28,7.0,24.0,
869,105,43,2010037,14.21,0.0,0,0.0,0.0,سعي الفاتورة 656015
870,105,44,4010001,0.0,14.21,0,0.0,0.0,سعي الفاتورة 656015
871,105,45,2010037,2.13,0.0,0,0.0,0.0,ضريبة الفاتورة 656015
872,105,46,2040001,0.0,2.13,0,0.0,0.0,ضريبة الفاتورة 656015
875,56,21,1010028,6732.0,0.0,0,0.0,0.0,تصفية صباحيه --> م11
876,56,22,1021181,0.0,6732.0,0,0.0,0.0,تصفية صباحيه --> الصندوق
877,52,21,1010028,6939.0,0.0,0,0.0,0.0,تصفية صباحيه --> م98
878,52,22,1020906,0.0,6939.0,0,0.0,0.0,تصفية صباحيه --> الصندوق
879,55,21,1010028,1777.0,0.0,0,0.0,0.0,تصفية صباحيه --> م4
880,55,22,1020236,0.0,1777.0,0,0.0,0.0,تصفية صباحيه --> الصندوق
881,54,21,1010028,3368.0,0.0,0,0.0,0.0,تصفية صباحيه --> م36
882,54,22,1020956,0.0,3368.0,0,0.0,0.0,تصفية صباحيه --> الصندوق
883,53,21,1010028,4179.0,0.0,0,0.0,0.0,تصفية صباحيه --> م5
884,53,22,1020237,0.0,4179.0,0,0.0,0.0,تصفية صباحيه --> الصندوق
885,106,21,1010028,3700.0,0.0,0,0.0,0.0,دمج --> دمج الشبكه
886,106,22,1020442,0.0,3700.0,0,0.0,0.0,دمج --> الصندوق
887,107,21,1010019,1633.0,0.0,0,0.0,0.0,دفعة تحت الحساب --> دمج الشبكه
888,107,22,1020442,0.0,1633.0,0,0.0,0.0,دفعة تحت الحساب --> الشبكه
889,108,41,1010019,3507.0,0.0,28,7.0,501.0,
890,108,42,2010032,0.0,3507.0,28,7.0,501.0,
891,108,43,2010032,245.49,0.0,0,0.0,0.0,سعي الفاتورة 655868
892,108,44,4010001,0.0,245.49,0,0.0,0.0,سعي الفاتورة 655868
893,108,45,2010032,36.82,0.0,0,0.0,0.0,ضريبة الفاتورة 655868
894,108,46,2040001,0.0,36.82,0,0.0,0.0,ضريبة الفاتورة 655868
895,109,41,1020906,184.0,0.0,13,8.0,23.0,
896,109,41,1020906,858.0,0.0,28,33.0,26.0,
897,109,42,2010144,0.0,184.0,13,8.0,23.0,
898,109,42,2010144,0.0,858.0,28,33.0,26.0,
899,109,43,2010144,72.94,0.0,0,0.0,0.0,سعي الفاتورة 656112
900,109,44,4010001,0.0,72.94,0,0.0,0.0,سعي الفاتورة 656112
901,109,45,2010144,10.94,0.0,0,0.0,0.0,ضريبة الفاتورة 656112
902,109,46,2040001,0.0,10.94,0,0.0,0.0,ضريبة الفاتورة 656112
909,111,41,1010019,2090.0,0.0,28,22.0,95.0,
910,111,42,2010062,0.0,2090.0,28,22.0,95.0,
911,111,43,2010062,146.3,0.0,0,0.0,0.0,سعي الفاتورة 656113
912,111,44,4010001,0.0,146.3,0,0.0,0.0,سعي الفاتورة 656113
913,111,45,2010062,21.94,0.0,0,0.0,0.0,ضريبة الفاتورة 656113
914,111,46,2040001,0.0,21.94,0,0.0,0.0,ضريبة الفاتورة 656113
915,112,41,1021395,1470.0,0.0,28,35.0,42.0,
916,112,41,1020956,480.0,0.0,28,20.0,24.0,
917,112,42,2010148,0.0,1470.0,28,35.0,42.0,
918,112,42,2010148,0.0,480.0,28,20.0,24.0,
919,112,43,2010148,136.5,0.0,0,0.0,0.0,سعي الفاتورة 656212
920,112,44,4010001,0.0,136.5,0,0.0,0.0,سعي الفاتورة 656212
921,112,45,2010148,20.48,0.0,0,0.0,0.0,ضريبة الفاتورة 656212
922,112,46,2040001,0.0,20.48,0,0.0,0.0,ضريبة الفاتورة 656212
923,113,41,1010019,944.0,0.0,28,8.0,118.0,
924,113,41,1010019,200.0,0.0,28,50.0,4.0,
925,113,41,1010019,30.0,0.0,7,5.0,6.0,
926,113,42,2010252,0.0,944.0,28,8.0,118.0,
927,113,42,2010252,0.0,200.0,28,50.0,4.0,
928,113,42,2010252,0.0,30.0,7,5.0,6.0,
929,113,43,2010252,82.18,0.0,0,0.0,0.0,سعي الفاتورة 655870
930,113,44,4010001,0.0,82.18,0,0.0,0.0,سعي الفاتورة 655870
931,113,45,2010252,12.33,0.0,0,0.0,0.0,ضريبة الفاتورة 655870
932,113,46,2040001,0.0,12.33,0,0.0,0.0,ضريبة الفاتورة 655870
933,114,41,1020906,918.0,0.0,28,18.0,51.0,
934,114,42,2010046,0.0,918.0,28,18.0,51.0,
935,114,43,2010046,64.26,0.0,0,0.0,0.0,سعي الفاتورة 656114
936,114,44,4010001,0.0,64.26,0,0.0,0.0,سعي الفاتورة 656114
937,114,45,2010046,9.64,0.0,0,0.0,0.0,ضريبة الفاتورة 656114
938,114,46,2040001,0.0,9.64,0,0.0,0.0,ضريبة الفاتورة 656114
939,115,41,1020906,862.5,0.0,28,7.5,115.0,
940,115,42,2010126,0.0,862.5,28,7.5,115.0,
941,115,43,2010126,60.38,0.0,0,0.0,0.0,سعي الفاتورة 656115
942,115,44,4010001,0.0,60.38,0,0.0,0.0,سعي الفاتورة 656115
943,115,45,2010126,9.06,0.0,0,0.0,0.0,ضريبة الفاتورة 656115
944,115,46,2040001,0.0,9.06,0,0.0,0.0,ضريبة الفاتورة 656115
945,116,41,1020956,2968.0,0.0,28,28.0,106.0,
946,116,42,2010269,0.0,2968.0,28,28.0,106.0,
947,116,43,2010269,207.76,0.0,0,0.0,0.0,سعي الفاتورة 656213
948,116,44,4010001,0.0,207.76,0,0.0,0.0,سعي الفاتورة 656213
949,116,45,2010269,31.16,0.0,0,0.0,0.0,ضريبة الفاتورة 656213
950,116,46,2040001,0.0,31.16,0,0.0,0.0,ضريبة الفاتورة 656213
951,117,41,1020906,3000.0,0.0,28,30.0,100.0,
952,117,42,2010078,0.0,3000.0,28,30.0,100.0,
953,117,43,2010078,210.0,0.0,0,0.0,0.0,سعي الفاتورة 656116
954,117,44,4010001,0.0,210.0,0,0.0,0.0,سعي الفاتورة 656116
955,117,45,2010078,31.5,0.0,0,0.0,0.0,ضريبة الفاتورة 656116
956,117,46,2040001,0.0,31.5,0,0.0,0.0,ضريبة الفاتورة 656116
957,118,41,1010019,460.0,0.0,28,23.0,20.0,
958,118,41,1020236,224.0,0.0,1,14.0,16.0,
959,118,41,1020236,35.0,0.0,1,7.0,5.0,
960,118,42,2010046,0.0,460.0,28,23.0,20.0,
961,118,42,2010046,0.0,224.0,1,14.0,16.0,
962,118,42,2010046,0.0,35.0,1,7.0,5.0,
963,118,43,2010046,50.33,0.0,0,0.0,0.0,سعي الفاتورة 655872
964,118,44,4010001,0.0,50.33,0,0.0,0.0,سعي الفاتورة 655872
965,118,45,2010046,7.55,0.0,0,0.0,0.0,ضريبة الفاتورة 655872
966,118,46,2040001,0.0,7.55,0,0.0,0.0,ضريبة الفاتورة 655872
967,119,41,1020442,3135.0,0.0,28,15.0,209.0,
968,119,42,2010076,0.0,3135.0,28,15.0,209.0,
969,119,43,2010076,219.45,0.0,0,0.0,0.0,سعي الفاتورة 656214
970,119,44,4010001,0.0,219.45,0,0.0,0.0,سعي الفاتورة 656214
971,119,45,2010076,32.92,0.0,0,0.0,0.0,ضريبة الفاتورة 656214
972,119,46,2040001,0.0,32.92,0,0.0,0.0,ضريبة الفاتورة 656214
973,120,41,1020154,1742.0,0.0,28,26.0,67.0,
974,120,42,2010192,0.0,1742.0,28,26.0,67.0,
975,120,43,2010192,121.94,0.0,0,0.0,0.0,سعي الفاتورة 656301
976,120,44,4010001,0.0,121.94,0,0.0,0.0,سعي الفاتورة 656301
977,120,45,2010192,18.29,0.0,0,0.0,0.0,ضريبة الفاتورة 656301
978,120,46,2040001,0.0,18.29,0,0.0,0.0,ضريبة الفاتورة 656301
979,121,41,1021181,450.0,0.0,1,9.0,50.0,
980,121,42,2010097,0.0,450.0,1,9.0,50.0,
981,121,43,2010097,31.5,0.0,0,0.0,0.0,سعي الفاتورة 656975
982,121,44,4010001,0.0,31.5,0,0.0,0.0,سعي الفاتورة 656975
983,121,45,2010097,4.72,0.0,0,0.0,0.0,ضريبة الفاتورة 656975
984,121,46,2040001,0.0,4.72,0,0.0,0.0,ضريبة الفاتورة 656975
985,122,41,1020154,2268.0,0.0,28,21.0,108.0,
986,122,42,2010219,0.0,2268.0,28,21.0,108.0,
987,122,43,2010219,158.76,0.0,0,0.0,0.0,سعي الفاتورة 656302
988,122,44,4010001,0.0,158.76,0,0.0,0.0,سعي الفاتورة 656302
989,122,45,2010219,23.81,0.0,0,0.0,0.0,ضريبة الفاتورة 656302
990,122,46,2040001,0.0,23.81,0,0.0,0.0,ضريبة الفاتورة 656302
991,123,41,1021181,120.0,0.0,28,40.0,3.0,
992,123,42,2010240,0.0,120.0,28,40.0,3.0,
993,123,43,2010240,8.4,0.0,0,0.0,0.0,سعي الفاتورة 656976
994,123,44,4010001,0.0,8.4,0,0.0,0.0,سعي الفاتورة 656976
995,123,45,2010240,1.26,0.0,0,0.0,0.0,ضريبة الفاتورة 656976
996,123,46,2040001,0.0,1.26,0,0.0,0.0,ضريبة الفاتورة 656976
997,124,41,1021181,675.0,0.0,28,45.0,15.0,
998,124,42,2010240,0.0,675.0,28,45.0,15.0,
999,124,43,2010240,47.25,0.0,0,0.0,0.0,سعي الفاتورة 656977
1000,124,44,4010001,0.0,47.25,0,0.0,0.0,سعي الفاتورة 656977
1001,124,45,2010240,7.09,0.0,0,0.0,0.0,ضريبة الفاتورة 656977
1002,124,46,2040001,0.0,7.09,0,0.0,0.0,ضريبة الفاتورة 656977
1003,125,41,1021074,3729.0,0.0,28,33.0,113.0,
1004,125,42,2010239,0.0,3729.0,28,33.0,113.0,
1005,125,43,2010239,261.03,0.0,0,0.0,0.0,سعي الفاتورة 656215
1006,125,44,4010001,0.0,261.03,0,0.0,0.0,سعي الفاتورة 656215
1007,125,45,2010239,39.15,0.0,0,0.0,0.0,ضريبة الفاتورة 656215
1008,125,46,2040001,0.0,39.15,0,0.0,0.0,ضريبة الفاتورة 656215
1009,126,41,1020154,936.0,0.0,28,26.0,36.0,
1010,126,42,2010297,0.0,936.0,28,26.0,36.0,
1011,126,43,2010297,65.52,0.0,0,0.0,0.0,سعي الفاتورة 656303
1012,126,44,4010001,0.0,65.52,0,0.0,0.0,سعي الفاتورة 656303
1013,126,45,2010297,9.83,0.0,0,0.0,0.0,ضريبة الفاتورة 656303
1014,126,46,2040001,0.0,9.83,0,0.0,0.0,ضريبة الفاتورة 656303
1015,127,41,1010019,2624.0,0.0,28,8.0,328.0,
1016,127,42,2010032,0.0,2624.0,28,8.0,328.0,
1017,127,43,2010032,183.68,0.0,0,0.0,0.0,سعي الفاتورة 656978
1018,127,44,4010001,0.0,183.68,0,0.0,0.0,سعي الفاتورة 656978
1019,127,45,2010032,27.55,0.0,0,0.0,0.0,ضريبة الفاتورة 656978
1020,127,46,2040001,0.0,27.55,0,0.0,0.0,ضريبة الفاتورة 656978
1035,130,41,1021181,22.0,0.0,3,5.5,4.0,
1036,130,42,2010018,0.0,22.0,3,5.5,4.0,
1037,130,43,2010018,1.54,0.0,0,0.0,0.0,سعي الفاتورة 656979
1038,130,44,4010001,0.0,1.54,0,0.0,0.0,سعي الفاتورة 656979
1039,130,45,2010018,0.23,0.0,0,0.0,0.0,ضريبة الفاتورة 656979
1040,130,46,2040001,0.0,0.23,0,0.0,0.0,ضريبة الفاتورة 656979
1041,131,41,1020154,1105.0,0.0,28,6.5,170.0,
1042,131,42,2010043,0.0,1105.0,28,6.5,170.0,
1043,131,43,2010043,77.35,0.0,0,0.0,0.0,سعي الفاتورة 656305
1044,131,44,4010001,0.0,77.35,0,0.0,0.0,سعي الفاتورة 656305
1045,131,45,2010043,11.6,0.0,0,0.0,0.0,ضريبة الفاتورة 656305
1046,131,46,2040001,0.0,11.6,0,0.0,0.0,ضريبة الفاتورة 656305
1047,132,41,1020237,1600.0,0.0,28,25.0,64.0,
1048,132,42,2010233,0.0,1600.0,28,25.0,64.0,
1049,132,43,2010233,112.0,0.0,0,0.0,0.0,سعي الفاتورة 656016
1050,132,44,4010001,0.0,112.0,0,0.0,0.0,سعي الفاتورة 656016
1051,132,45,2010233,16.8,0.0,0,0.0,0.0,ضريبة الفاتورة 656016
1052,132,46,2040001,0.0,16.8,0,0.0,0.0,ضريبة الفاتورة 656016
1053,133,41,1021181,50.0,0.0,28,5.0,10.0,
1054,133,41,1021181,690.0,0.0,1,5.0,138.0,
1055,133,41,1021181,745.0,0.0,28,5.0,149.0,
1056,133,42,2010110,0.0,50.0,28,5.0,10.0,
1057,133,42,2010110,0.0,690.0,1,5.0,138.0,
1058,133,42,2010110,0.0,745.0,28,5.0,149.0,
