196,656257,4,2010222.0,0.0,1447/01/29,2025/07/24,900.0,7.0,الحسون,,False
197,656258,4,2010493.0,0.0,1447/01/29,2025/07/24,9696.0,7.0,الحسون, في 2025/07/27 الساعة 08:44:39 ص بواسطة: سلمان,False
198,656311,4,2010488.0,0.0,1447/01/29,2025/07/24,3240.0,7.0,جهاد, في 2025/07/24 الساعة 11:10:25 ص بواسطة: صالح,False
199,656259,4,2010110.0,0.0,1447/01/29,2025/07/24,1163.0,7.0,الحسون,,False
200,656312,4,2010239.0,0.0,1447/01/29,2025/07/24,6150.0,7.0,جهاد,,False
201,656260,4,2010161.0,0.0,1447/01/29,2025/07/24,170.0,7.0,الحسون,,False
202,656261,4,2010195.0,0.0,1447/01/29,2025/07/24,1782.0,7.0,الحسون,,False
203,656313,4,2010020.0,0.0,1447/01/29,2025/07/24,3225.0,7.0,جهاد,,False
204,656262,4,2010037.0,0.0,1447/01/29,2025/07/24,516.0,7.0,الحسون,,False
205,656263,4,2010263.0,0.0,1447/01/29,2025/07/24,218.0,7.0,الحسون,,False
206,656314,4,2010445.0,0.0,1447/01/29,2025/07/24,3304.0,7.0,جهاد,,False
207,656117,4,2010046.0,0.0,1447/01/29,2025/07/24,851.5,7.0,الحسون,,False
208,656118,4,2010192.0,0.0,1447/01/29,2025/07/24,2112.0,7.0,الحسون,,False
209,656315,4,2010231.0,0.0,1447/01/29,2025/07/24,3744.0,7.0,جهاد,,False
210,656119,4,2010178.0,0.0,1447/01/29,2025/07/24,900.0,7.0,الحسون,,False
211,656316,4,2010232.0,0.0,1447/01/29,2025/07/24,2250.0,7.0,جهاد,,False
212,656120,4,2010284.0,0.0,1447/01/29,2025/07/24,3819.0,7.0,الحسون,,False
213,656317,4,2010271.0,0.0,1447/01/29,2025/07/24,1530.0,7.0,جهاد,,False
214,656318,4,2010144.0,0.0,1447/01/29,2025/07/24,1600.0,7.0,جهاد,,False
215,656319,4,2010493.0,0.0,1447/01/29,2025/07/24,30.0,7.0,جهاد, في 2025/07/27 الساعة 08:43:53 ص بواسطة: سلمان,False
216,656155,4,2010179.0,0.0,1447/01/29,2025/07/24,1340.0,7.0,ابو عامر,,False
217,656156,4,2010026.0,0.0,1447/01/29,2025/07/24,3320.0,7.0,ابو عامر,,False
218,656157,4,2010076.0,0.0,1447/01/29,2025/07/24,660.0,7.0,ابو عامر,,False
219,656121,4,2010329.0,0.0,1447/01/29,2025/07/24,1265.0,7.0,الحسون,,False
220,656320,4,2010046.0,0.0,1447/01/29,2025/07/24,8062.0,7.0,جهاد,,False
221,656159,4,2010322.0,0.0,1447/01/29,2025/07/24,1143.0,7.0,ابو عامر,,False
222,656122,4,2010263.0,0.0,1447/01/29,2025/07/24,678.0,7.0,الحسون,,False
